COUNTRY_OF_ASYLUM,RETURN_DATE,ORIG_PROV_NAME,ORIG_DIST_NAME,DESTINATION_PROV_NAME,DESTINATION_DIST_NAME,INDIVIDUALS,MALE,FEMALE,
#country,#date+occurred,#admin1+name+x_origin,#admin2+name+x_origin,#admin1+name+x_destination,#admin2+name+x_destination,#affected+displaced+all,#affected+displaced+m,#affected+displaced+f,
Pakistan,02-Sep-18,Laghman,Alingar,Nangarhar,Jalalabad,7,2,5,
Pakistan,02-Sep-18,Nangarhar,Surkhrod,Nangarhar,Jalalabad,13,3,10,
Pakistan,02-Sep-18,Paktya,Gardez,Nangarhar,Rodat,5,4,1,
Pakistan,02-Sep-18,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,12,4,8,
Iran,03-Sep-18,Badakhshan,Shaki,Herat,Herat,1,0,1,
Iran,03-Sep-18,Baghlan,Pul-e- khumri,Kabul,Kabul,1,0,1,
Iran,03-Sep-18,Balkh,Mazar-e-Sharif,Herat,Herat,1,1,0,
Iran,03-Sep-18,Balkh,Zari,Kabul,Kabul,1,1,0,
Iran,03-Sep-18,Bamyan,Bamyan,Herat,Herat,1,1,0,
Iran,03-Sep-18,Bamyan,Panjab,Herat,Herat,1,1,0,
Iran,03-Sep-18,Bamyan,Waras,Herat,Herat,1,1,0,
Iran,03-Sep-18,Bamyan,Yakawlang,Herat,Herat,1,1,0,
Iran,03-Sep-18,Daykundi,Nili,Herat,Herat,1,1,0,
Iran,03-Sep-18,Ghazni,Ghazni,Herat,Herat,1,1,0,
Iran,03-Sep-18,Ghazni,Jaghuri,Ghazni,Jaghuri,1,1,0,
Iran,03-Sep-18,Ghazni,Jaghuri,Herat,Herat,2,1,1,
Iran,03-Sep-18,Herat,Herat,Herat,Herat,1,1,0,
Iran,03-Sep-18,Kunduz,Kunduz,Kunduz,Kunduz,6,2,4,
Iran,03-Sep-18,Samangan,Dara-e- Suf-e- Payin,Herat,Herat,1,1,0,
Iran,03-Sep-18,Uruzgan,Khasuruzgan,Herat,Herat,1,1,0,
Iran,03-Sep-18,Wardak,Markaz-e-Behsud,Herat,Herat,1,0,1,
Pakistan,03-Sep-18,Parwan,Koh-e- Safi,Nangarhar,Surkhrod,9,3,6,
Pakistan,03-Sep-18,Sar-e-Pul,Sar-e-Pul,Herat,Herat,3,1,2,
Pakistan,03-Sep-18,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,14,6,8,
Iran,04-Sep-18,Balkh,Mazar-e-Sharif,Balkh,Mazar-e-Sharif,1,0,1,
Iran,04-Sep-18,Bamyan,Bamyan,Herat,Herat,2,1,1,
Iran,04-Sep-18,Bamyan,Waras,Kabul,Kabul,1,0,1,
Iran,04-Sep-18,Daykundi,Sang-e-Takht,Daykundi,Sang-e-Takht,1,1,0,
Iran,04-Sep-18,Daykundi,Sang-e-Takht,Kabul,Kabul,2,1,1,
Iran,04-Sep-18,Ghazni,Ghazni,Herat,Herat,1,1,0,
Iran,04-Sep-18,Ghazni,Jaghuri,Kabul,Kabul,1,0,1,
Iran,04-Sep-18,Ghor,Lal Wa Sarjangal,Kabul,Kabul,1,0,1,
Iran,04-Sep-18,Herat,Herat,Herat,Herat,1,0,1,
Iran,04-Sep-18,Kabul,Kabul,Herat,Herat,1,1,0,
Iran,04-Sep-18,Logar,Pul-e- Alam,Kabul,Kabul,3,1,2,
Iran,04-Sep-18,Parwan,Charikar,Parwan,Charikar,3,0,3,
Iran,04-Sep-18,Parwan,Jabalussaraj,Herat,Herat,1,0,1,
Iran,04-Sep-18,Samangan,Aybak,Kabul,Kabul,1,0,1,
Iran,04-Sep-18,Wardak,Maydanshahr,Kabul,Kabul,1,0,1,
Pakistan,04-Sep-18,Balkh,Dawlatabad,Balkh,Dawlatabad,1,1,0,
Pakistan,04-Sep-18,Kabul,Shakardara,Kabul,Shakardara,10,3,7,
Pakistan,04-Sep-18,Kunduz,Kunduz,Kunduz,Kunduz,4,3,1,
Pakistan,04-Sep-18,Kunduz,Qala-e-Zal,Kunduz,Qala-e-Zal,2,0,2,
Pakistan,04-Sep-18,Laghman,Mehtarlam,Laghman,Mehtarlam,11,6,5,
Pakistan,04-Sep-18,Logar,Pul-e- Alam,Kabul,Shakardara,3,0,3,
Pakistan,04-Sep-18,Nangarhar,Jalalabad,Nangarhar,Jalalabad,5,3,2,
Pakistan,04-Sep-18,Nangarhar,Kot,Nangarhar,Behsud,2,1,1,
Pakistan,04-Sep-18,Paktya,Gardez,Kabul,Kabul,3,1,2,
Pakistan,04-Sep-18,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,6,2,4,
Pakistan,04-Sep-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sayad,7,2,5,
Iran,05-Sep-18,Faryab,Maymana,Faryab,Maymana,1,0,1,
Iran,05-Sep-18,Ghazni,Jaghatu,Balkh,Mazar-e-Sharif,1,0,1,
Iran,05-Sep-18,Ghazni,Jaghuri,Kabul,Kabul,1,0,1,
Iran,05-Sep-18,Herat,Herat,Herat,Herat,1,1,0,
Iran,05-Sep-18,Kunduz,Emamsaheb,Kunduz,Emamsaheb,1,0,1,
Iran,05-Sep-18,Sar-e-Pul,Balkhab,Kabul,Kabul,1,1,0,
Iran,05-Sep-18,Wardak,Markaz-e-Behsud,Kabul,Kabul,2,0,2,
Pakistan,05-Sep-18,Baghlan,Dahana-e-Ghori,Baghlan,Pul-e- khumri,1,0,1,
Pakistan,05-Sep-18,Baghlan,Pul-e- khumri,Baghlan,Pul-e- khumri,1,0,1,
Pakistan,05-Sep-18,Kabul,Dehsabz,Kabul,Dehsabz,11,6,5,
Pakistan,05-Sep-18,Kunar,Dara-e-Pech,Kunar,Sarkani,6,2,4,
Pakistan,05-Sep-18,Kunduz,Kunduz,Kunduz,Kunduz,11,7,4,
Pakistan,05-Sep-18,Nangarhar,Achin,Nangarhar,Achin,7,3,4,
Pakistan,05-Sep-18,Paktika,Matakhan,Jawzjan,Shiberghan,1,1,0,
Pakistan,05-Sep-18,Samangan,Aybak,Kabul,Kabul,8,2,6,
Pakistan,05-Sep-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sayad,17,5,12,
Iran,06-Sep-18,Bamyan,Bamyan,Bamyan,Bamyan,1,0,1,
Iran,06-Sep-18,Bamyan,Yakawlang,Kabul,Kabul,1,0,1,
Iran,06-Sep-18,Farah,Shibkoh,Farah,Shibkoh,3,1,2,
Iran,06-Sep-18,Herat,Herat,Herat,Herat,1,0,1,
Iran,06-Sep-18,Kunduz,Kunduz,Kunduz,Kunduz,1,1,0,
Iran,06-Sep-18,Uruzgan,Khasuruzgan,Herat,Herat,1,0,1,
Iran,06-Sep-18,Uruzgan,Tirinkot,Herat,Herat,1,0,1,
Iran,06-Sep-18,Wardak,Markaz-e-Behsud,Kabul,Kabul,2,0,2,
Pakistan,06-Sep-18,Baghlan,Pul-e- khumri,Baghlan,Baghlan-e-Jadid,8,4,4,
Pakistan,06-Sep-18,Balkh,Mazar-e-Sharif,Baghlan,Baghlan-e-Jadid,4,1,3,
Pakistan,06-Sep-18,Jawzjan,Qushtepa,Jawzjan,Qushtepa,9,5,4,
Pakistan,06-Sep-18,Kunduz,Chardarah,Kunduz,Chardarah,2,1,1,
Pakistan,06-Sep-18,Nangarhar,Khogyani,Nangarhar,Hesarak,12,4,8,
Pakistan,06-Sep-18,Paktya,Alikhel (Jaji),Kabul,Kabul,1,0,1,
Pakistan,06-Sep-18,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,21,10,11,
Pakistan,06-Sep-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sayad,22,9,13,
Iran,07-Sep-18,Bamyan,Bamyan,Kabul,Kabul,1,1,0,
Iran,07-Sep-18,Logar,Barakibarak,Kabul,Kabul,1,0,1,
Iran,07-Sep-18,Wardak,Maydanshahr,Kabul,Kabul,1,1,0,
Pakistan,07-Sep-18,Khost,Mandozayi,Khost,Mandozayi,9,5,4,
Pakistan,07-Sep-18,Khost,Musakhel,Khost,Musakhel,19,11,8,
Pakistan,07-Sep-18,Kunduz,Dasht-e-Archi,Kunduz,Dasht-e-Archi,9,4,5,
Pakistan,07-Sep-18,Paktya,Gardez,Khost,Musakhel,1,0,1,
Pakistan,08-Sep-18,Jawzjan,Qushtepa,Faryab,Maymana,1,1,0,
Pakistan,08-Sep-18,Kabul,Dehsabz,Jawzjan,Aqcha,5,1,4,
Pakistan,08-Sep-18,Kabul,Dehsabz,Jawzjan,Shiberghan,1,1,0,
Pakistan,08-Sep-18,Kunduz,Aliabad,Kunduz,Aliabad,6,4,2,
Pakistan,08-Sep-18,Sar-e-Pul,Sar-e-Pul,Hilmand,Lashkargah,5,1,4,
Pakistan,08-Sep-18,Sar-e-Pul,Sar-e-Pul,Nimroz,Kang,10,5,5,
Pakistan,08-Sep-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sayad,6,0,6,
Pakistan,08-Sep-18,Sar-e-Pul,Sozmaqala,Sar-e-Pul,Sozmaqala,7,2,5,
Pakistan,08-Sep-18,Wardak,Chak,Kabul,Kabul,8,4,4,
Pakistan,08-Sep-18,Wardak,Hesa-e- Awal-e- Behsud,Kabul,Kabul,6,3,3,
Iran,09-Sep-18,Farah,Shibkoh,Kabul,Kabul,1,1,0,
Iran,09-Sep-18,Ghor,Chaghcharan,Herat,Herat,6,3,3,
Iran,09-Sep-18,Kabul,Kabul,Kabul,Kabul,2,1,1,
Iran,09-Sep-18,Sar-e-Pul,Sozmaqala,Balkh,Mazar-e-Sharif,4,2,2,
Iran,09-Sep-18,Uruzgan,Khasuruzgan,Daykundi,Nili,1,1,0,
Iran,09-Sep-18,Wardak,Markaz-e-Behsud,Daykundi,Shahrestan,1,1,0,
Pakistan,09-Sep-18,Kabul,Guldara,Laghman,Mehtarlam,8,3,5,
Pakistan,09-Sep-18,Kunar,Nari,Nangarhar,Behsud,4,1,3,
Pakistan,09-Sep-18,Laghman,Qarghayi,Laghman,Qarghayi,6,3,3,
Pakistan,09-Sep-18,Nangarhar,Dehbala,Nangarhar,Behsud,15,8,7,
Pakistan,09-Sep-18,Nangarhar,Hesarak,Nangarhar,Surkhrod,13,6,7,
Pakistan,09-Sep-18,Nangarhar,Pachieragam,Nangarhar,Jalalabad,11,5,6,
Pakistan,09-Sep-18,Nangarhar,Rodat,Nangarhar,Rodat,4,2,2,
Pakistan,09-Sep-18,Nangarhar,Shinwar,Nangarhar,Muhmand Dara,3,0,3,
Iran,10-Sep-18,Bamyan,Panjab,Kabul,Kabul,1,1,0,
Iran,10-Sep-18,Daykundi,Miramor,Daykundi,Miramor,1,1,0,
Iran,10-Sep-18,Farah,Farah,Herat,Herat,1,1,0,
Iran,10-Sep-18,Ghazni,Khwajaumari,Herat,Herat,1,0,1,
Iran,10-Sep-18,Ghazni,Nawur,Herat,Herat,1,0,1,
Iran,10-Sep-18,Herat,Shindand,Herat,Shindand,1,0,1,
Iran,10-Sep-18,Kabul,Kabul,Herat,Herat,1,1,0,
Iran,10-Sep-18,Kunduz,Kunduz,Kunduz,Kunduz,1,1,0,
Pakistan,10-Sep-18,Kunar,Watapur,Laghman,Qarghayi,7,3,4,
Pakistan,10-Sep-18,Laghman,Mehtarlam,Laghman,Mehtarlam,1,1,0,
Pakistan,10-Sep-18,Laghman,Qarghayi,Nangarhar,Jalalabad,14,5,9,
Pakistan,10-Sep-18,Nangarhar,Achin,Nangarhar,Shinwar,7,3,4,
Pakistan,10-Sep-18,Nangarhar,Batikot,Nangarhar,Batikot,8,1,7,
Pakistan,10-Sep-18,Nangarhar,Kama,Nangarhar,Kama,5,2,3,
Pakistan,10-Sep-18,Nangarhar,Kot,Nangarhar,Kot,11,7,4,
Pakistan,10-Sep-18,Nangarhar,Kuzkunar,Nangarhar,Kuzkunar,7,3,4,
Pakistan,10-Sep-18,Nangarhar,Shinwar,Nangarhar,Behsud,5,2,3,
Iran,11-Sep-18,Bamyan,Bamyan,Kabul,Kabul,3,0,3,
Iran,11-Sep-18,Daykundi,Nili,Herat,Herat,2,0,2,
Iran,11-Sep-18,Ghazni,Ghazni,Kabul,Kabul,1,0,1,
Iran,11-Sep-18,Ghor,Lal Wa Sarjangal,Herat,Herat,1,0,1,
Iran,11-Sep-18,Kunduz,Chardarah,Herat,Herat,1,1,0,
Iran,11-Sep-18,Samangan,Dara-e- Suf-e- Payin,Herat,Herat,1,1,0,
Iran,11-Sep-18,Wardak,Markaz-e-Behsud,Kabul,Kabul,1,0,1,
Pakistan,11-Sep-18,Faryab,Shirintagab,Jawzjan,Shiberghan,10,4,6,
Pakistan,11-Sep-18,Ghazni,Jaghuri,Kabul,Kabul,3,1,2,
Pakistan,11-Sep-18,Kabul,Kabul,Kabul,Kabul,3,0,3,
Pakistan,11-Sep-18,Khost,Khost(Matun),Khost,Khost(Matun),5,3,2,
Pakistan,11-Sep-18,Kunduz,Dasht-e-Archi,Kunduz,Dasht-e-Archi,15,10,5,
Pakistan,11-Sep-18,Kunduz,Emamsaheb,Kunduz,Emamsaheb,4,1,3,
Pakistan,11-Sep-18,Kunduz,Kunduz,Kabul,Kabul,10,4,6,
Pakistan,11-Sep-18,Kunduz,Kunduz,Kunduz,Kunduz,2,0,2,
Pakistan,11-Sep-18,Laghman,Qarghayi,Kabul,Kabul,10,6,4,
Pakistan,11-Sep-18,Nangarhar,Hesarak,Kabul,Kabul,3,0,3,
Pakistan,11-Sep-18,Nangarhar,Sherzad,Nangarhar,Jalalabad,8,4,4,
Pakistan,11-Sep-18,Paktika,Urgun,Paktika,Urgun,15,3,12,
Pakistan,11-Sep-18,Paktya,Gardez,Kabul,Kabul,6,2,4,
Pakistan,11-Sep-18,Paktya,Gardez,Nangarhar,Jalalabad,7,2,5,
Pakistan,11-Sep-18,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,3,1,2,
Pakistan,11-Sep-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sayad,13,8,5,
Pakistan,11-Sep-18,Takhar,Taloqan,Takhar,Taloqan,4,1,3,
Iran,12-Sep-18,Balkh,Mazar-e-Sharif,Herat,Herat,1,1,0,
Iran,12-Sep-18,Bamyan,Yakawlang,Bamyan,Yakawlang,3,1,2,
Iran,12-Sep-18,Daykundi,Gizab,Herat,Herat,1,0,1,
Iran,12-Sep-18,Daykundi,Shahrestan,Herat,Herat,1,1,0,
Iran,12-Sep-18,Ghazni,Jaghuri,Ghazni,Jaghuri,1,0,1,
Iran,12-Sep-18,Ghazni,Qarabagh,Kabul,Kabul,6,4,2,
Iran,12-Sep-18,Ghor,Chaghcharan,Herat,Herat,1,1,0,
Iran,12-Sep-18,Kabul,Kabul,Kabul,Kabul,2,1,1,
Iran,12-Sep-18,Samangan,Hazrat-e- Sultan,Herat,Herat,1,0,1,
Iran,12-Sep-18,Sar-e-Pul,Sancharak(sangchark),Sar-e-Pul,Sancharak(sangchark),1,0,1,
Iran,12-Sep-18,Uruzgan,Khasuruzgan,Uruzgan,Khasuruzgan,1,1,0,
Iran,12-Sep-18,Wardak,Markaz-e-Behsud,Herat,Herat,1,1,0,
Pakistan,12-Sep-18,Baghlan,Doshi,Kabul,Bagrami,9,5,4,
Pakistan,12-Sep-18,Baghlan,Pul-e- khumri,Baghlan,Pul-e- khumri,3,2,1,
Pakistan,12-Sep-18,Hilmand,Lashkargah,Jawzjan,Shiberghan,1,1,0,
Pakistan,12-Sep-18,Jawzjan,Khamyab,Jawzjan,Khamyab,3,1,2,
Pakistan,12-Sep-18,Jawzjan,Shiberghan,Herat,Herat,8,3,5,
Pakistan,12-Sep-18,Jawzjan,Shiberghan,Jawzjan,Shiberghan,6,3,3,
Pakistan,12-Sep-18,Kabul,Kabul,Kabul,Kabul,6,1,5,
Pakistan,12-Sep-18,Khost,Khost(Matun),Khost,Khost(Matun),11,7,4,
Pakistan,12-Sep-18,Khost,Shamal,Kabul,Kabul,1,1,0,
Pakistan,12-Sep-18,Kunduz,Khanabad,Kunduz,Khanabad,8,2,6,
Pakistan,12-Sep-18,Kunduz,Kunduz,Kabul,Kabul,8,5,3,
Pakistan,12-Sep-18,Kunduz,Kunduz,Kunduz,Kunduz,3,2,1,
Pakistan,12-Sep-18,Nangarhar,Kuzkunar,Nangarhar,Surkhrod,4,2,2,
Pakistan,12-Sep-18,Nangarhar,Surkhrod,Kabul,Chaharasyab,6,3,3,
Pakistan,12-Sep-18,Nangarhar,Surkhrod,Nangarhar,Behsud,5,3,2,
Pakistan,12-Sep-18,Nangarhar,Surkhrod,Nangarhar,Surkhrod,18,10,8,
Pakistan,12-Sep-18,Paktya,Gardez,Kabul,Kabul,5,2,3,
Pakistan,12-Sep-18,Sar-e-Pul,Sar-e-Pul,Kabul,Kabul,1,0,1,
Pakistan,12-Sep-18,Sar-e-Pul,Sayad,Hilmand,Lashkargah,9,4,5,
Pakistan,12-Sep-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sayad,9,5,4,
Pakistan,12-Sep-18,Wardak,Maydanshahr,Kabul,Kabul,6,4,2,
Iran,13-Sep-18,Baghlan,Doshi,Baghlan,Doshi,1,0,1,
Iran,13-Sep-18,Bamyan,Panjab,Herat,Herat,1,1,0,
Iran,13-Sep-18,Daykundi,Nili,Herat,Herat,1,1,0,
Iran,13-Sep-18,Herat,Herat,Herat,Herat,2,1,1,
Iran,13-Sep-18,Herat,Injil,Herat,Herat,1,0,1,
Iran,13-Sep-18,Sar-e-Pul,Sayad,Herat,Herat,1,0,1,
Pakistan,13-Sep-18,Faryab,Andkhoy,Faryab,Andkhoy,7,3,4,
Pakistan,13-Sep-18,Jawzjan,Aqcha,Jawzjan,Aqcha,7,3,4,
Pakistan,13-Sep-18,Kabul,Guldara,Kabul,Guldara,5,3,2,
Pakistan,13-Sep-18,Kunduz,Chardarah,Kabul,Kabul,1,0,1,
Pakistan,13-Sep-18,Kunduz,Khanabad,Kunduz,Khanabad,14,10,4,
Pakistan,13-Sep-18,Laghman,Alingar,Nangarhar,Jalalabad,5,2,3,
Pakistan,13-Sep-18,Laghman,Mehtarlam,Nangarhar,Rodat,4,0,4,
Pakistan,13-Sep-18,Logar,Pul-e- Alam,Logar,Pul-e- Alam,28,15,13,
Pakistan,13-Sep-18,Nangarhar,Behsud,Nangarhar,Dehbala,7,4,3,
Pakistan,13-Sep-18,Nangarhar,Khogyani,Nangarhar,Surkhrod,14,8,6,
Pakistan,13-Sep-18,Nangarhar,Surkhrod,Nangarhar,Surkhrod,5,3,2,
Pakistan,13-Sep-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sar-e-Pul,9,3,6,
Pakistan,13-Sep-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sayad,3,2,1,
Iran,14-Sep-18,Ghazni,Nawur,Kabul,Kabul,1,0,1,
Iran,14-Sep-18,Kabul,Kabul,Kabul,Kabul,1,1,0,
Iran,14-Sep-18,Kunduz,Kunduz,Kunduz,Kunduz,1,0,1,
Iran,14-Sep-18,Samangan,Dara-e Suf-e-Bala,Kabul,Kabul,1,1,0,
Iran,14-Sep-18,Wardak,Markaz-e-Behsud,Kabul,Kabul,1,1,0,
Pakistan,14-Sep-18,Logar,Barakibarak,Logar,Barakibarak,3,2,1,
Pakistan,14-Sep-18,Nangarhar,Surkhrod,Kabul,Kabul,6,3,3,
Pakistan,14-Sep-18,Paktya,Sayedkaram,Khost,Khost(Matun),4,1,3,
Pakistan,14-Sep-18,Parwan,Koh-e- Safi,Khost,Khost(Matun),1,1,0,
Pakistan,14-Sep-18,Parwan,Koh-e- Safi,Parwan,Koh-e- Safi,4,1,3,
Pakistan,15-Sep-18,Baghlan,Doshi,Baghlan,Doshi,9,3,6,
Pakistan,15-Sep-18,Baghlan,Pul-e- khumri,Kabul,Bagrami,3,1,2,
Pakistan,15-Sep-18,Balkh,Charbulak,Balkh,Mazar-e-Sharif,6,3,3,
Pakistan,15-Sep-18,Ghazni,Muqur,Ghazni,Muqur,2,1,1,
Pakistan,15-Sep-18,Hilmand,Lashkargah,Hilmand,Lashkargah,4,1,3,
Pakistan,15-Sep-18,Kabul,Qarabagh,Baghlan,Dahana-e-Ghori,5,3,2,
Pakistan,15-Sep-18,Kandahar,Spinboldak,Kandahar,Spinboldak,5,2,3,
Pakistan,15-Sep-18,Paktya,Sayedkaram,Paktya,Sayedkaram,9,6,3,
Pakistan,15-Sep-18,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,9,5,4,
Pakistan,15-Sep-18,Sar-e-Pul,Sayad,Nimroz,Zaranj,5,2,3,
Pakistan,15-Sep-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sayad,10,5,5,
Iran,16-Sep-18,Bamyan,Panjab,Herat,Herat,1,0,1,
Iran,16-Sep-18,Bamyan,Waras,Balkh,Mazar-e-Sharif,1,0,1,
Iran,16-Sep-18,Bamyan,Waras,Herat,Herat,2,1,1,
Iran,16-Sep-18,Bamyan,Yakawlang,Bamyan,Yakawlang,1,1,0,
Iran,16-Sep-18,Daykundi,Ashtarlay,Herat,Herat,1,1,0,
Iran,16-Sep-18,Daykundi,Shahrestan,Herat,Herat,1,0,1,
Iran,16-Sep-18,Ghor,Lal Wa Sarjangal,Herat,Herat,2,0,2,
Iran,16-Sep-18,Herat,Herat,Herat,Herat,1,0,1,
Iran,16-Sep-18,Herat,Injil,Herat,Herat,1,0,1,
Iran,16-Sep-18,Kandahar,Kandahar,Kandahar,Kandahar,1,1,0,
Iran,16-Sep-18,Parwan,Ghorband,Parwan,Ghorband,1,0,1,
Iran,16-Sep-18,Wardak,Hesa-e- Awal-e- Behsud,Herat,Herat,1,1,0,
Iran,16-Sep-18,Wardak,Markaz-e-Behsud,Balkh,Mazar-e-Sharif,1,1,0,
Pakistan,16-Sep-18,Laghman,Alingar,Laghman,Alingar,9,4,5,
Pakistan,16-Sep-18,Nangarhar,Surkhrod,Nangarhar,Surkhrod,3,3,0,
Pakistan,16-Sep-18,Sar-e-Pul,Sar-e-Pul,Kandahar,Spinboldak,6,4,2,
Iran,17-Sep-18,Kunduz,Kunduz,Kunduz,Kunduz,1,0,1,
Iran,17-Sep-18,Uruzgan,Khasuruzgan,Uruzgan,Khasuruzgan,1,1,0,
Iran,17-Sep-18,Wardak,Markaz-e-Behsud,Herat,Herat,1,0,1,
Pakistan,17-Sep-18,Nangarhar,Behsud,Nangarhar,Behsud,18,7,11,
Iran,18-Sep-18,Jawzjan,Aqcha,Balkh,Mazar-e-Sharif,1,0,1,
Iran,18-Sep-18,Jawzjan,Shiberghan,Sar-e-Pul,Sar-e-Pul,1,1,0,
Iran,18-Sep-18,Parwan,Charikar,Kabul,Kabul,1,0,1,
Iran,18-Sep-18,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,8,2,6,
Iran,18-Sep-18,Takhar,Taloqan,Takhar,Taloqan,6,3,3,
Iran,18-Sep-18,Wardak,Maydanshahr,Kabul,Kabul,1,0,1,
Pakistan,18-Sep-18,Hilmand,Nad-e-Ali,Hilmand,Lashkargah,10,5,5,
Pakistan,18-Sep-18,Jawzjan,Aqcha,Balkh,Mazar-e-Sharif,13,7,6,
Pakistan,18-Sep-18,Laghman,Qarghayi,Laghman,Qarghayi,4,2,2,
Pakistan,18-Sep-18,Logar,Mohammadagha,Logar,Mohammadagha,5,2,3,
Pakistan,18-Sep-18,Paktya,Gardez,Kabul,Kabul,7,3,4,
Pakistan,18-Sep-18,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,6,2,4,
Pakistan,18-Sep-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sar-e-Pul,4,1,3,
Iran,19-Sep-18,Herat,Herat,Herat,Herat,1,1,0,
Iran,19-Sep-18,Kabul,Kabul,Herat,Herat,1,1,0,
Iran,19-Sep-18,Kapisa,Nejrab,Kabul,Kabul,1,1,0,
Iran,19-Sep-18,Kunduz,Kunduz,Kabul,Kabul,1,0,1,
Iran,19-Sep-18,Takhar,Dasht-e- Qala,Takhar,Dasht-e- Qala,1,0,1,
Pakistan,19-Sep-18,Baghlan,Pul-e- khumri,Baghlan,Pul-e- khumri,4,0,4,
Pakistan,19-Sep-18,Baghlan,Pul-e- khumri,Takhar,Taloqan,6,2,4,
Pakistan,19-Sep-18,Balkh,Nahr-e- Shahi,Nangarhar,Khogyani,11,5,6,
Pakistan,19-Sep-18,Faryab,Almar,Hilmand,Nahr-e-Saraj,1,1,0,
Pakistan,19-Sep-18,Kabul,Kabul,Kabul,Kabul,9,3,6,
Pakistan,19-Sep-18,Kandahar,Kandahar,Hilmand,Nahr-e-Saraj,2,0,2,
Pakistan,19-Sep-18,Kunduz,Dasht-e-Archi,Hilmand,Nahr-e-Saraj,6,2,4,
Pakistan,19-Sep-18,Kunduz,Kunduz,Hilmand,Nahr-e-Saraj,8,3,5,
Pakistan,19-Sep-18,Logar,Barakibarak,Parwan,Koh-e- Safi,3,2,1,
Pakistan,19-Sep-18,Logar,Pul-e- Alam,Kabul,Kabul,4,2,2,
Pakistan,19-Sep-18,Nangarhar,Surkhrod,Nangarhar,Jalalabad,7,3,4,
Pakistan,19-Sep-18,Nangarhar,Surkhrod,Nangarhar,Surkhrod,6,1,5,
Pakistan,19-Sep-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sayad,5,1,4,
Pakistan,19-Sep-18,Wardak,Jalrez,Kandahar,Kandahar,6,3,3,
Pakistan,22-Sep-18,Logar,Khoshi,Logar,Khoshi,5,4,1,
Pakistan,22-Sep-18,Logar,Mohammadagha,Logar,Mohammadagha,1,0,1,
Pakistan,22-Sep-18,Paktya,Gardez,Kabul,Kabul,1,1,0,
Iran,23-Sep-18,Bamyan,Panjab,Kabul,Kabul,1,0,1,
Iran,23-Sep-18,Bamyan,Waras,Kabul,Kabul,1,0,1,
Iran,23-Sep-18,Bamyan,Yakawlang,Herat,Herat,1,0,1,
Iran,23-Sep-18,Daykundi,Shahrestan,Herat,Herat,1,0,1,
Iran,23-Sep-18,Farah,Farah,Herat,Herat,2,1,1,
Iran,23-Sep-18,Samangan,Dara-e- Suf-e- Payin,Kabul,Kabul,1,1,0,
Pakistan,23-Sep-18,Kunar,Barkunar,Kunar,Barkunar,4,1,3,
Pakistan,23-Sep-18,Nangarhar,Rodat,Nangarhar,Jalalabad,6,1,5,
Pakistan,23-Sep-18,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,16,9,7,
Pakistan,23-Sep-18,Sar-e-Pul,Sar-e-Pul,Sar-e-Pul,Sayad,7,2,5,
Pakistan,23-Sep-18,Sar-e-Pul,Sayad,Sar-e-Pul,Sayad,10,4,6,
Iran,24-Sep-18,Badakhshan,Fayzabad,Kabul,Kabul,1,1,0,
Iran,24-Sep-18,Farah,Farah,Farah,Farah,1,0,1,
Iran,24-Sep-18,Kabul,Kabul,Kabul,Kabul,1,1,0,
Iran,25-Sep-18,Badakhshan,Darwaz-e-Balla,Kabul,Kabul,1,1,0,
Iran,25-Sep-18,Bamyan,Waras,Bamyan,Waras,3,0,3,
Iran,25-Sep-18,Daykundi,Khadir,Daykundi,Khadir,1,1,0,
Iran,25-Sep-18,Daykundi,Nili,Kabul,Kabul,1,0,1,
Iran,25-Sep-18,Daykundi,Sang-e-Takht,Daykundi,Sang-e-Takht,1,1,0,
Iran,25-Sep-18,Daykundi,Sang-e-Takht,Herat,Herat,1,0,1,
Iran,25-Sep-18,Ghazni,Jaghatu,Kabul,Kabul,1,0,1,
Iran,25-Sep-18,Ghazni,Nawur,Kabul,Kabul,1,0,1,
Iran,25-Sep-18,Ghor,Lal Wa Sarjangal,Herat,Herat,1,0,1,
